자치구별,평수,평당가격,,면적,평,가격,최종가격
,,,,134.94,40.89090909,"58,000",1418.408181
,,,,114.92,34.82424242,"49,000",1407.065785
,,,,134.94,40.89090909,"48,500",1186.082703
,,,,114.92,34.82424242,"45,800",1315.175774
,,,,114.92,34.82424242,"45,700",1312.304212
,,,,114.92,34.82424242,"49,000",1407.065785
,,,,114.92,34.82424242,"50,000",1435.781413
,,,,114.92,34.82424242,"44,200",1269.230769
,,,,114.92,34.82424242,"49,700",1427.166725
,,,,114.92,34.82424242,"47,000",1349.634528
,,,,134.94,40.89090909,"59,000",1442.863495
,,,,114.92,34.82424242,"47,500",1363.992342
,,,,114.92,34.82424242,"47,500",1363.992342
,,,,134.94,40.89090909,"59,000",1442.863495
,,,,114.92,34.82424242,"48,300",1386.964845
,,,,134.94,40.89090909,"52,000",1271.676301
,,,,114.92,34.82424242,"57,200",1642.533937
,,,,114.92,34.82424242,"48,500",1392.707971
,,,,114.92,34.82424242,"51,700",1484.597981
,,,,114.92,34.82424242,"51,500",1478.854856
,,,,134.94,40.89090909,"49,500",1210.538017
,,,,114.92,34.82424242,"47,500",1363.992342
,,,,114.82,34.79393939,"52,000",1494.513151
,,,,114.82,34.79393939,"49,700",1428.409685
,,,,84.62,25.64242424,"43,500",1696.407469
,,,,114.82,34.79393939,"45,500",1307.699007
,,,,114.82,34.79393939,"58,200",1672.705104
,,,,84.83,25.70606061,"46,700",1816.692208
,,,,114.82,34.79393939,"57,800",1661.208849
,,,,114.82,34.79393939,"52,500",1508.88347
,,,,114.82,34.79393939,"52,500",1508.88347
,,,,114.82,34.79393939,"51,500",1480.142832
,,,,84.62,25.64242424,"44,000",1715.906405
,,,,84.83,25.70606061,"45,000",1750.559943
,,,,114.82,34.79393939,"50,000",1437.031876
,,,,114.82,34.79393939,"52,800",1517.505661
,,,,84.83,25.70606061,"45,250",1760.285276
,,,,114.82,34.79393939,"58,200",1672.705104
,,,,114.82,34.79393939,"61,500",1767.549207
,,,,84.62,25.64242424,"47,600",1856.298747
,,,,84.62,25.64242424,"44,000",1715.906405
,,,,84.83,25.70606061,"45,900",1785.571142
,,,,114.82,34.79393939,"51,000",1465.772513
,,,,84.83,25.70606061,"46,500",1808.911942
,,,,114.82,34.79393939,"61,500",1767.549207
,,,,114.82,34.79393939,"52,500",1508.88347
,,,,84.62,25.64242424,"47,000",1832.900024
,,,,114.82,34.79393939,"55,000",1580.735064
,,,,113.92,34.52121212,"42,000",1216.643258
,,,,59.95,18.16666667,"23,500",1293.577982
,,,,59.95,18.16666667,"26,000",1431.192661
,,,,59.95,18.16666667,"26,250",1444.954128
,,,,59.95,18.16666667,"28,000",1541.284404
,,,,59.95,18.16666667,"27,500",1513.761468
,,,,59.95,18.16666667,"28,000",1541.284404
,,,,59.95,18.16666667,"27,000",1486.238532
,,,,84.95,25.74242424,"33,000",1281.930547
,,,,59.95,18.16666667,"27,900",1535.779817
,,,,59.95,18.16666667,"27,000",1486.238532
,,,,59.95,18.16666667,"27,500",1513.761468
,,,,113.92,34.52121212,"47,800",1384.655899
,,,,59.95,18.16666667,"28,900",1590.825688
,,,,84.74,25.67878788,"32,000",1246.164739
,,,,84.87,25.71818182,"31,500",1224.814422
,,,,84.87,25.71818182,"34,800",1353.128314
,,,,84.87,25.71818182,"36,500",1419.22941
,,,,84.74,25.67878788,"35,500",1382.464008
,,,,84.74,25.67878788,"38,500",1499.291952
,,,,84.87,25.71818182,"35,000",1360.904913
,,,,84.74,25.67878788,"33,500",1304.578711
,,,,84.87,25.71818182,"37,500",1458.112407
,,,,84.87,25.71818182,"41,100",1598.091198
,,,,84.3173,25.55069697,"35,750",1399.179053
,,,,84.9231,25.73427273,"35,400",1375.597452
,,,,84.3173,25.55069697,"35,500",1389.394585
,,,,84.3173,25.55069697,"34,000",1330.687771
,,,,84.3173,25.55069697,"34,800",1361.998072
,,,,84.9698,25.74842424,"33,400",1297.166758
,,,,84.3173,25.55069697,"40,000",1565.515025
,,,,79.4198,24.06660606,"37,150",1543.632696
,,,,79.4198,24.06660606,"36,500",1516.624318
,,,,79.4198,24.06660606,"37,000",1537.399993
,,,,79.4198,24.06660606,"39,000",1620.502696
,,,,110.5345,33.49530303,"46,000",1373.32688
,,,,79.4198,24.06660606,"39,400",1637.123236
,,,,110.5345,33.49530303,"44,700",1334.515468
,,,,79.4198,24.06660606,"39,000",1620.502696
,,,,79.4198,24.06660606,"40,800",1695.295128
,,,,110.5345,33.49530303,"47,000",1403.181812
,,,,110.5345,33.49530303,"46,900",1400.196319
,,,,110.5345,33.49530303,"47,000",1403.181812
,,,,79.4198,24.06660606,"40,300",1674.519452
,,,,86.2286,26.12987879,"38,400",1469.582018
,,,,114.747,34.77181818,"42,200",1213.6265
,,,,84.726,25.67454545,"40,000",1557.963317
,,,,84.887,25.72333333,"40,300",1566.670986
,,,,114.747,34.77181818,"43,000",1236.633637
,,,,84.795,25.69545455,"40,900",1591.72121
,,,,84.887,25.72333333,"38,500",1496.695607
,,,,114.747,34.77181818,"46,500",1337.289864
,,,,84.887,25.72333333,"40,300",1566.670986
,,,,72.911,22.09424242,"33,000",1493.601788
,,,,84.569,25.6269697,"45,000",1755.962587
,,,,84.569,25.6269697,"37,500",1463.302156
,,,,84.569,25.6269697,"40,900",1595.974884
,,,,84.569,25.6269697,"38,000",1482.812851
,,,,84.569,25.6269697,"43,200",1685.724083
,,,,72.911,22.09424242,"36,400",1647.488033
,,,,39.7,12.03030303,"19,500",1620.906801
,,,,49.77,15.08181818,"23,700",1571.428571
,,,,59.95,18.16666667,"25,000",1376.146789
,,,,59.95,18.16666667,"26,800",1475.229358
,,,,39.7,12.03030303,"21,300",1770.528967
,,,,49.77,15.08181818,"23,800",1578.059072
,,,,39.7,12.03030303,"17,000",1413.098237
,,,,59.95,18.16666667,"27,500",1513.761468
,,,,59.95,18.16666667,"27,000",1486.238532
,,,,39.7,12.03030303,"20,600",1712.342569
,,,,59.95,18.16666667,"27,500",1513.761468
,,,,39.7,12.03030303,"16,600",1379.848866
,,,,49.77,15.08181818,"23,400",1551.537071
,,,,49.77,15.08181818,"21,600",1432.188065
,,,,49.77,15.08181818,"21,500",1425.557565
,,,,49.77,15.08181818,"20,500",1359.252562
,,,,59.92,18.15757576,"25,950",1429.155541
,,,,59.95,18.16666667,"27,500",1513.761468
,,,,59.95,18.16666667,"28,500",1568.807339
,,,,39.7,12.03030303,"18,200",1512.846348
,,,,59.95,18.16666667,"27,000",1486.238532
,,,,49.77,15.08181818,"22,800",1511.754069
,,,,49.77,15.08181818,"22,000",1458.710066
,,,,59.95,18.16666667,"27,900",1535.779817
,,,,59.95,18.16666667,"26,500",1458.715596
,,,,49.77,15.08181818,"24,200",1604.581073
,,,,59.95,18.16666667,"28,500",1568.807339
,,,,39.69,12.02727273,"17,000",1413.454271
,,,,49.77,15.08181818,"21,000",1392.405063
,,,,39.7,12.03030303,"18,000",1496.221662
,,,,39.7,12.03030303,"20,000",1662.468514
,,,,49.77,15.08181818,"22,700",1505.123568
,,,,39.7,12.03030303,"20,300",1687.405542
,,,,59.92,18.15757576,"27,950",1539.302403
,,,,39.7,12.03030303,"20,700",1720.654912
,,,,49.77,15.08181818,"23,400",1551.537071
,,,,39.7,12.03030303,"17,800",1479.596977
,,,,59.95,18.16666667,"29,000",1596.330275
,,,,59.95,18.16666667,"29,400",1618.348624
,,,,49.77,15.08181818,"24,000",1591.320072
,,,,39.7,12.03030303,"18,750",1558.564232
,,,,59.95,18.16666667,"29,000",1596.330275
,,,,59.92,18.15757576,"27,000",1486.982644
,,,,39.69,12.02727273,"18,300",1521.54195
,,,,59.95,18.16666667,"28,100",1546.788991
,,,,59.95,18.16666667,"29,500",1623.853211
,,,,49.77,15.08181818,"23,500",1558.167571
,,,,59.92,18.15757576,"27,000",1486.982644
,,,,49.77,15.08181818,"23,900",1584.689572
,,,,49.77,15.08181818,"24,200",1604.581073
,,,,49.77,15.08181818,"24,000",1591.320072
,,,,59.95,18.16666667,"27,800",1530.275229
,,,,59.95,18.16666667,"27,300",1502.752294
,,,,59.95,18.16666667,"28,000",1541.284404
,,,,59.92,18.15757576,"27,000",1486.982644
,,,,59.95,18.16666667,"26,800",1475.229358
,,,,49.77,15.08181818,"24,500",1624.472574
,,,,49.77,15.08181818,"22,700",1505.123568
,,,,39.69,12.02727273,"18,500",1538.170824
,,,,59.92,18.15757576,"27,500",1514.519359
,,,,39.7,12.03030303,"22,000",1828.715365
,,,,49.77,15.08181818,"23,900",1584.689572
,,,,49.77,15.08181818,"24,300",1611.211573
,,,,59.95,18.16666667,"29,250",1610.091743
,,,,49.77,15.08181818,"23,950",1588.004822
,,,,59.95,18.16666667,"28,900",1590.825688
,,,,49.77,15.08181818,"25,000",1657.625075
,,,,59.95,18.16666667,"26,000",1431.192661
,,,,59.95,18.16666667,"29,250",1610.091743
,,,,59.95,18.16666667,"29,000",1596.330275
,,,,59.95,18.16666667,"28,950",1593.577982
,,,,59.92,18.15757576,"26,800",1475.967957
,,,,39.7,12.03030303,"21,800",1812.09068
,,,,39.7,12.03030303,"19,400",1612.594458
,,,,59.95,18.16666667,"29,000",1596.330275
,,,,49.77,15.08181818,"24,800",1644.364075
,,,,59.95,18.16666667,"29,700",1634.862385
,,,,59.95,18.16666667,"28,400",1563.302752
,,,,59.95,18.16666667,"27,000",1486.238532
,,,,39.7,12.03030303,"21,800",1812.09068
,,,,59.95,18.16666667,"26,400",1453.211009
,,,,59.92,18.15757576,"28,500",1569.59279
,,,,39.69,12.02727273,"16,500",1371.882086
,,,,49.77,15.08181818,"21,800",1445.449066
,,,,59.95,18.16666667,"24,500",1348.623853
,,,,49.77,15.08181818,"23,850",1581.374322
,,,,59.95,18.16666667,"25,300",1392.66055
,,,,39.7,12.03030303,"20,250",1683.24937
,,,,59.95,18.16666667,"27,300",1502.752294
,,,,49.77,15.08181818,"24,900",1650.994575
,,,,59.95,18.16666667,"27,750",1527.522936
,,,,59.95,18.16666667,"26,500",1458.715596
,,,,39.7,12.03030303,"16,000",1329.974811
,,,,59.95,18.16666667,"27,100",1491.743119
,,,,59.95,18.16666667,"28,800",1585.321101
,,,,39.7,12.03030303,"17,580",1461.309824
,,,,59.92,18.15757576,"26,450",1456.692256
,,,,39.7,12.03030303,"17,700",1471.284635
,,,,49.77,15.08181818,"24,200",1604.581073
,,,,59.95,18.16666667,"29,700",1634.862385
,,,,49.77,15.08181818,"25,900",1717.299578
,,,,49.77,15.08181818,"24,800",1644.364075
,,,,59.92,18.15757576,"26,600",1464.953271
,,,,59.95,18.16666667,"26,500",1458.715596
,,,,49.77,15.08181818,"25,000",1657.625075
,,,,49.77,15.08181818,"22,000",1458.710066
,,,,49.77,15.08181818,"25,000",1657.625075
,,,,49.77,15.08181818,"22,000",1458.710066
,,,,59.95,18.16666667,"26,500",1458.715596
,,,,59.95,18.16666667,"28,800",1585.321101
,,,,59.92,18.15757576,"26,800",1475.967957
,,,,39.7,12.03030303,"17,850",1483.753149
,,,,39.7,12.03030303,"18,800",1562.720403
,,,,39.69,12.02727273,"17,700",1471.655329
,,,,49.77,15.08181818,"23,000",1525.015069
,,,,39.7,12.03030303,"17,700",1471.284635
,,,,39.7,12.03030303,"17,780",1477.934509
,,,,59.92,18.15757576,"27,170",1496.345127
,,,,49.77,15.08181818,"25,100",1664.255576
,,,,49.77,15.08181818,"24,500",1624.472574
,,,,39.7,12.03030303,"20,600",1712.342569
,,,,39.7,12.03030303,"21,000",1745.59194
,,,,49.77,15.08181818,"23,500",1558.167571
,,,,39.7,12.03030303,"18,000",1496.221662
,,,,39.7,12.03030303,"17,900",1487.90932
,,,,39.7,12.03030303,"18,600",1546.095718
,,,,39.7,12.03030303,"18,800",1562.720403
,,,,39.7,12.03030303,"19,250",1600.125945
,,,,49.77,15.08181818,"24,300",1611.211573
,,,,59.95,18.16666667,"27,900",1535.779817
,,,,39.7,12.03030303,"18,400",1529.471033
,,,,49.77,15.08181818,"24,800",1644.364075
,,,,49.77,15.08181818,"26,900",1783.604581
,,,,59.95,18.16666667,"28,000",1541.284404
,,,,49.77,15.08181818,"24,000",1591.320072
,,,,49.77,15.08181818,"25,500",1690.777577
,,,,59.95,18.16666667,"30,000",1651.376147
,,,,39.7,12.03030303,"18,700",1554.40806
,,,,39.7,12.03030303,"21,400",1778.84131
,,,,49.77,15.08181818,"26,000",1723.930078
,,,,59.92,18.15757576,"27,000",1486.982644
,,,,59.95,18.16666667,"27,500",1513.761468
,,,,49.77,15.08181818,"22,700",1505.123568
,,,,49.77,15.08181818,"25,700",1704.038577
,,,,49.77,15.08181818,"25,200",1670.886076
,,,,59.95,18.16666667,"27,000",1486.238532
,,,,49.77,15.08181818,"23,750",1574.743822
,,,,59.95,18.16666667,"28,350",1560.550459
,,,,59.92,18.15757576,"27,800",1531.041389
,,,,39.69,12.02727273,"20,500",1704.459562
,,,,59.95,18.16666667,"29,150",1604.587156
,,,,49.77,15.08181818,"24,500",1624.472574
,,,,49.77,15.08181818,"26,000",1723.930078
,,,,59.95,18.16666667,"29,200",1607.33945
,,,,59.95,18.16666667,"30,000",1651.376147
,,,,49.77,15.08181818,"24,750",1641.048825
,,,,59.95,18.16666667,"27,700",1524.770642
,,,,59.95,18.16666667,"28,300",1557.798165
,,,,59.95,18.16666667,"29,400",1618.348624
,,,,49.77,15.08181818,"23,700",1571.428571
,,,,59.95,18.16666667,"30,050",1654.12844
,,,,59.95,18.16666667,"27,400",1508.256881
,,,,39.7,12.03030303,"18,000",1496.221662
,,,,59.95,18.16666667,"29,500",1623.853211
,,,,59.95,18.16666667,"29,850",1643.119266
,,,,49.77,15.08181818,"26,500",1757.08258
,,,,59.95,18.16666667,"29,700",1634.862385
,,,,39.69,12.02727273,"19,500",1621.315193
,,,,49.77,15.08181818,"25,500",1690.777577
,,,,59.95,18.16666667,"30,000",1651.376147
,,,,49.77,15.08181818,"26,500",1757.08258
,,,,49.77,15.08181818,"26,000",1723.930078
,,,,59.95,18.16666667,"29,500",1623.853211
,,,,59.95,18.16666667,"28,000",1541.284404
,,,,49.77,15.08181818,"24,200",1604.581073
,,,,59.95,18.16666667,"27,500",1513.761468
,,,,122.18,37.02424242,"55,300",1493.615976
,,,,106.25,32.1969697,"49,000",1521.882353
,,,,106.25,32.1969697,"51,000",1584
,,,,122.18,37.02424242,"56,000",1512.522508
,,,,106.25,32.1969697,"51,000",1584
,,,,122.18,37.02424242,"55,000",1485.513177
,,,,106.25,32.1969697,"49,000",1521.882353
,,,,122.18,37.02424242,"56,250",1519.27484
,,,,122.18,37.02424242,"57,000",1539.531838
,,,,122.18,37.02424242,"54,500",1472.008512
,,,,106.25,32.1969697,"53,000",1646.117647
,,,,122.18,37.02424242,"50,900",1374.774922
,,,,106.25,32.1969697,"52,500",1630.588235
,,,,106.25,32.1969697,"52,000",1615.058824
,,,,122.18,37.02424242,"59,500",1607.055165
,,,,106.25,32.1969697,"52,700",1636.8
,,,,122.18,37.02424242,"59,000",1593.550499
,,,,59.75,18.10606061,"30,523",1685.789121
,,,,59.75,18.10606061,"32,000",1767.364017
,,,,59.75,18.10606061,"32,289",1783.325523
,,,,59.75,18.10606061,"31,134",1719.534728
,,,,59.75,18.10606061,"32,289",1783.325523
,,,,59.75,18.10606061,"32,760",1809.338912
,,,,59.75,18.10606061,"32,289",1783.325523
,,,,59.75,18.10606061,"32,760",1809.338912
,,,,59.75,18.10606061,"32,110",1773.439331
,,,,59.75,18.10606061,"29,820",1646.962343
,,,,59.75,18.10606061,"32,900",1817.07113
,,,,84.53,25.61515152,"40,100",1565.479711
,,,,59.75,18.10606061,"32,900",1817.07113
,,,,59.99,18.17878788,"25,000",1375.229205
,,,,84.87,25.71818182,"30,500",1185.931425
,,,,59.99,18.17878788,"23,700",1303.717286
,,,,84.87,25.71818182,"29,500",1147.048427
,,,,59.99,18.17878788,"24,300",1336.722787
,,,,59.99,18.17878788,"23,500",1292.715453
,,,,59.99,18.17878788,"24,900",1369.728288
,,,,59.99,18.17878788,"23,800",1309.218203
,,,,41.47,12.56666667,"15,500",1233.421751
,,,,58.86,17.83636364,"20,900",1171.763507
,,,,84.8,25.6969697,"36,700",1428.183962
,,,,84.8,25.6969697,"40,000",1556.603774
,,,,84.8,25.6969697,"39,300",1529.363208
,,,,84.8,25.6969697,"36,800",1432.075472
,,,,84.8,25.6969697,"40,200",1564.386792
,,,,84.8,25.6969697,"41,950",1632.488208
,,,,84.8,25.6969697,"38,000",1478.773585
,,,,84.8,25.6969697,"42,000",1634.433962
,,,,84.8,25.6969697,"42,900",1669.457547
,,,,84.8,25.6969697,"40,800",1587.735849
,,,,84.8,25.6969697,"43,000",1673.349057
,,,,84.8,25.6969697,"41,500",1614.976415
,,,,84.8,25.6969697,"38,700",1506.014151
,,,,84.8,25.6969697,"42,000",1634.433962
,,,,84.8,25.6969697,"35,000",1362.028302
,,,,84.8,25.6969697,"43,300",1685.023585
,,,,84.8,25.6969697,"42,000",1634.433962
,,,,84.8,25.6969697,"39,500",1537.146226
,,,,84.8,25.6969697,"39,000",1517.688679
,,,,59.4,18,"26,900",1494.444444
,,,,59.4,18,"28,900",1605.555556
,,,,49.77,15.08181818,"24,000",1591.320072
,,,,59.4,18,"29,500",1638.888889
,,,,49.77,15.08181818,"20,080",1331.404461
,,,,49.77,15.08181818,"21,000",1392.405063
,,,,49.77,15.08181818,"20,200",1339.361061
,,,,49.77,15.08181818,"21,000",1392.405063
,,,,49.77,15.08181818,"22,500",1491.862568
,,,,49.77,15.08181818,"22,900",1518.384569
,,,,49.77,15.08181818,"21,900",1452.079566
,,,,49.77,15.08181818,"21,400",1418.927064
,,,,59.96,18.16969697,"28,800",1585.056704
,,,,49.77,15.08181818,"21,500",1425.557565
,,,,59.96,18.16969697,"28,700",1579.553035
,,,,49.77,15.08181818,"22,900",1518.384569
,,,,49.77,15.08181818,"20,000",1326.10006
,,,,59.4,18,"28,000",1555.555556
,,,,49.77,15.08181818,"22,300",1478.601567
,,,,59.96,18.16969697,"28,200",1552.03469
,,,,49.77,15.08181818,"22,750",1508.438819
,,,,59.4,18,"29,500",1638.888889
,,,,49.77,15.08181818,"21,000",1392.405063
,,,,49.77,15.08181818,"21,750",1442.133816
,,,,49.77,15.08181818,"18,000",1193.490054
,,,,49.77,15.08181818,"22,800",1511.754069
,,,,49.77,15.08181818,"22,500",1491.862568
,,,,59.4,18,"28,000",1555.555556
,,,,49.77,15.08181818,"20,800",1379.144063
,,,,49.77,15.08181818,"22,400",1485.232068
,,,,49.77,15.08181818,"20,900",1385.774563
,,,,59.4,18,"27,600",1533.333333
,,,,49.77,15.08181818,"20,900",1385.774563
,,,,49.77,15.08181818,"22,400",1485.232068
,,,,49.77,15.08181818,"23,500",1558.167571
,,,,49.77,15.08181818,"23,500",1558.167571
,,,,49.77,15.08181818,"23,000",1525.015069
,,,,49.77,15.08181818,"23,300",1544.90657
,,,,49.77,15.08181818,"23,000",1525.015069
,,,,49.77,15.08181818,"23,000",1525.015069
,,,,49.77,15.08181818,"23,500",1558.167571
,,,,59.96,18.16969697,"28,400",1563.042028
,,,,49.77,15.08181818,"22,800",1511.754069
,,,,59.4,18,"27,000",1500
,,,,49.77,15.08181818,"24,000",1591.320072
,,,,49.77,15.08181818,"24,000",1591.320072
,,,,49.77,15.08181818,"24,300",1611.211573
,,,,59.4,18,"29,200",1622.222222
,,,,59.4,18,"30,000",1666.666667
,,,,49.77,15.08181818,"23,250",1541.59132
,,,,49.77,15.08181818,"23,450",1554.852321
,,,,59.4,18,"28,500",1583.333333
,,,,49.77,15.08181818,"24,500",1624.472574
,,,,59.4,18,"29,000",1611.111111
,,,,49.77,15.08181818,"23,900",1584.689572
,,,,49.77,15.08181818,"24,750",1641.048825
,,,,49.77,15.08181818,"23,300",1544.90657
,,,,49.77,15.08181818,"24,500",1624.472574
,,,,49.77,15.08181818,"23,200",1538.27607
,,,,49.77,15.08181818,"24,000",1591.320072
,,,,59.4,18,"31,000",1722.222222
,,,,59.4,18,"31,800",1766.666667
,,,,59.4,18,"28,450",1580.555556
,,,,59.4,18,"28,300",1572.222222
,,,,49.77,15.08181818,"24,400",1617.842074
,,,,49.77,15.08181818,"22,800",1511.754069
,,,,49.77,15.08181818,"24,900",1650.994575
,,,,49.77,15.08181818,"24,300",1611.211573
,,,,59.96,18.16969697,"29,500",1623.582388
,,,,83.61,25.33636364,"24,000",947.255113
,,,,83,25.15151515,"25,500",1013.855422
,,,,59.94,18.16363636,"28,250",1555.305305
,,,,84.9,25.72727273,"41,000",1593.639576
,,,,73.17,22.17272727,"35,000",1578.515785
,,,,73.17,22.17272727,"36,500",1646.166462
,,,,59.94,18.16363636,"28,700",1580.08008
,,,,73.17,22.17272727,"33,500",1510.865109
,,,,59.94,18.16363636,"28,000",1541.541542
,,,,73.17,22.17272727,"32,500",1465.764658
,,,,59.94,18.16363636,"27,500",1514.014014
,,,,59.94,18.16363636,"29,000",1596.596597
,,,,84.9,25.72727273,"40,000",1554.770318
,,,,59.94,18.16363636,"26,700",1469.96997
,,,,73.17,22.17272727,"34,500",1555.96556
,,,,84.9,25.72727273,"36,250",1409.010601
,,,,59.94,18.16363636,"28,600",1574.574575
,,,,59.94,18.16363636,"30,000",1651.651652
,,,,84.9,25.72727273,"38,800",1508.127208
,,,,73.17,22.17272727,"32,500",1465.764658
,,,,73.17,22.17272727,"36,250",1634.891349
,,,,73.17,22.17272727,"35,800",1614.596146
,,,,84.9,25.72727273,"40,500",1574.204947
,,,,73.17,22.17272727,"34,800",1569.495695
,,,,101.41,30.73030303,"36,000",1171.482102
,,,,53.96,16.35151515,"22,700",1388.250556
,,,,53.96,16.35151515,"23,700",1449.406968
,,,,53.96,16.35151515,"21,800",1333.209785
,,,,84.92,25.73333333,"30,400",1181.34715
,,,,53.96,16.35151515,"21,500",1314.862861
,,,,53.96,16.35151515,"20,900",1278.169014
,,,,53.96,16.35151515,"22,800",1394.366197
,,,,45.44,13.76969697,"17,750",1289.0625
,,,,84.92,25.73333333,"31,000",1204.663212
,,,,45.44,13.76969697,"17,900",1299.955986
,,,,84.92,25.73333333,"31,300",1216.321244
,,,,53.96,16.35151515,"23,700",1449.406968
,,,,84.92,25.73333333,"31,000",1204.663212
,,,,45.44,13.76969697,"18,500",1343.52993
,,,,53.96,16.35151515,"22,700",1388.250556
,,,,53.96,16.35151515,"21,650",1324.036323
,,,,45.44,13.76969697,"17,650",1281.800176
,,,,53.96,16.35151515,"22,300",1363.787991
,,,,84.92,25.73333333,"33,200",1290.15544
,,,,53.96,16.35151515,"22,900",1400.481838
,,,,53.96,16.35151515,"22,600",1382.134915
,,,,45.44,13.76969697,"18,500",1343.52993
,,,,84.92,25.73333333,"29,500",1146.373057
,,,,53.96,16.35151515,"22,900",1400.481838
,,,,84.92,25.73333333,"34,000",1321.243523
,,,,53.96,16.35151515,"23,200",1418.828762
,,,,53.96,16.35151515,"23,500",1437.175686
,,,,53.96,16.35151515,"23,400",1431.060044
,,,,53.96,16.35151515,"22,850",1397.424018
,,,,53.96,16.35151515,"22,500",1376.019274
,,,,53.96,16.35151515,"23,500",1437.175686
,,,,53.96,16.35151515,"22,650",1385.192735
,,,,53.96,16.35151515,"23,000",1406.59748
,,,,53.96,16.35151515,"22,300",1363.787991
,,,,45.44,13.76969697,"18,000",1307.21831
,,,,45.44,13.76969697,"18,000",1307.21831
,,,,53.96,16.35151515,"23,000",1406.59748
,,,,58.46,17.71515152,"25,000",1411.221348
,,,,45.92,13.91515152,"18,400",1322.299652
,,,,45.92,13.91515152,"15,700",1128.266551
,,,,45.92,13.91515152,"18,000",1293.554007
,,,,45.92,13.91515152,"17,250",1239.655923
,,,,45.92,13.91515152,"17,500",1257.621951
,,,,58.46,17.71515152,"25,000",1411.221348
,,,,84.92,25.73333333,"31,300",1216.321244
,,,,84.92,25.73333333,"31,000",1204.663212
,,,,84.92,25.73333333,"30,000",1165.803109
,,,,45.92,13.91515152,"16,300",1171.385017
,,,,84.92,25.73333333,"31,000",1204.663212
,,,,45.92,13.91515152,"17,500",1257.621951
,,,,45.92,13.91515152,"16,000",1149.825784
,,,,84.92,25.73333333,"29,000",1126.943005
,,,,45.92,13.91515152,"16,700",1200.130662
,,,,45.92,13.91515152,"16,400",1178.571429
,,,,45.92,13.91515152,"18,200",1307.926829
,,,,45.92,13.91515152,"16,400",1178.571429
,,,,84.92,25.73333333,"33,300",1294.041451
,,,,84.92,25.73333333,"32,700",1270.725389
,,,,58.46,17.71515152,"25,700",1450.735546
,,,,45.92,13.91515152,"18,400",1322.299652
,,,,45.92,13.91515152,"17,000",1221.689895
,,,,58.46,17.71515152,"26,300",1484.604858
,,,,45.92,13.91515152,"17,800",1279.181185
,,,,45.92,13.91515152,"17,000",1221.689895
,,,,84.92,25.73333333,"34,400",1336.787565
,,,,58.46,17.71515152,"24,500",1382.996921
,,,,84.92,25.73333333,"34,000",1321.243523
,,,,45.92,13.91515152,"19,200",1379.790941
,,,,58.46,17.71515152,"23,900",1349.127609
,,,,45.92,13.91515152,"18,500",1329.486063
,,,,58.46,17.71515152,"25,800",1456.380431
,,,,58.46,17.71515152,"26,500",1495.894629
,,,,84.92,25.73333333,"34,000",1321.243523
,,,,45.92,13.91515152,"19,600",1408.536585
,,,,58.46,17.71515152,"26,700",1507.1844
,,,,45.92,13.91515152,"18,700",1343.858885
,,,,84.59,25.63333333,"30,300",1182.054616
,,,,84.59,25.63333333,"30,000",1170.351105
,,,,84.59,25.63333333,"34,350",1340.052016
,,,,60.44,18.31515152,"24,400",1332.230311
,,,,60.44,18.31515152,"24,000",1310.39047
,,,,60.44,18.31515152,"25,500",1392.289874
,,,,60.44,18.31515152,"23,300",1272.170748
,,,,84.59,25.63333333,"29,000",1131.339402
,,,,84.59,25.63333333,"27,800",1084.525358
,,,,60.44,18.31515152,"22,700",1239.410986
,,,,60.44,18.31515152,"24,900",1359.530113
,,,,60.44,18.31515152,"25,500",1392.289874
,,,,60.44,18.31515152,"23,800",1299.470549
,,,,84.59,25.63333333,"30,000",1170.351105
,,,,84.59,25.63333333,"35,700",1392.717815
,,,,60.44,18.31515152,"23,300",1272.170748
,,,,60.44,18.31515152,"25,500",1392.289874
,,,,60.44,18.31515152,"23,400",1277.630708
,,,,84.59,25.63333333,"34,000",1326.397919
,,,,84.59,25.63333333,"33,700",1314.694408
,,,,60.44,18.31515152,"24,750",1351.340172
,,,,60.44,18.31515152,"27,000",1474.189279
,,,,84.59,25.63333333,"34,200",1334.20026
,,,,84.59,25.63333333,"37,900",1478.543563
,,,,84.59,25.63333333,"33,500",1306.892068
,,,,84.84,25.70909091,"32,000",1244.695898
,,,,84.84,25.70909091,"30,000",1166.902405
,,,,84.84,25.70909091,"31,000",1205.799151
,,,,84.84,25.70909091,"33,000",1283.592645
,,,,84.84,25.70909091,"31,000",1205.799151
,,,,84.84,25.70909091,"31,000",1205.799151
,,,,84.84,25.70909091,"31,000",1205.799151
,,,,84.84,25.70909091,"30,000",1166.902405
,,,,84.84,25.70909091,"32,300",1256.364922
,,,,84.84,25.70909091,"32,500",1264.144272
,,,,84.84,25.70909091,"31,000",1205.799151
,,,,84.84,25.70909091,"30,700",1194.130127
,,,,84.84,25.70909091,"27,750",1079.384724
,,,,84.84,25.70909091,"32,400",1260.254597
,,,,84.84,25.70909091,"30,500",1186.350778
,,,,84.84,25.70909091,"31,500",1225.247525
,,,,84.84,25.70909091,"34,800",1353.606789
,,,,84.84,25.70909091,"25,550",993.8118812
,,,,84.84,25.70909091,"34,000",1322.489392
,,,,84.84,25.70909091,"31,500",1225.247525
,,,,84.84,25.70909091,"33,300",1295.261669
,,,,84.84,25.70909091,"31,800",1236.916549
,,,,84.84,25.70909091,"34,500",1341.937765
