시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,Latitude,Longitude,해제사유발생일,등기일자,거래유형,중개사소재지
서울특별시 구로구 고척동,339,339,0,고척파크푸르지오,59.89,202311,8,"54,000",2,2009,중앙로 121,36.3280802,127.4233714,,,직거래,-
서울특별시 구로구 고척동,296,296,0,대우,59.96,202311,23,"52,000",16,1999,고척로52길 53,37.5030244,126.8554769,,,중개거래,서울 구로구
서울특별시 구로구 고척동,328,328,0,양우,84.96,202311,1,"59,300",9,2000,고척로52길 9,37.504849,126.8565994,,,중개거래,서울 구로구
서울특별시 구로구 구로동,1265,1265,0,구로두산,44.64,202311,14,"44,500",9,1998,도림로 59,,,,,중개거래,서울 구로구
서울특별시 구로구 구로동,1257,1257,0,럭키,56.11,202311,10,"54,500",12,1992,도림로 107,37.5042222,126.8974082,,,중개거래,서울 구로구
서울특별시 구로구 구로동,97,97,0,로제리움2차,14.04,202311,13,"11,500",18,2014,가마산로26길 5,37.4960007,126.8910311,,20231122,중개거래,서울 구로구
서울특별시 구로구 구로동,97,97,0,로제리움2차,14.91,202311,21,"12,100",18,2014,가마산로26길 5,37.4960007,126.8910311,,,중개거래,서울 동작구
서울특별시 구로구 구로동,97,97,0,로제리움2차,14.91,202311,21,"12,100",17,2014,가마산로26길 5,37.4960007,126.8910311,,,중개거래,서울 동작구
서울특별시 구로구 구로동,440,440,0,보광,73.89,202310,29,"76,000",3,1984,가마산로 231,37.5024803,126.906988,,,중개거래,서울 구로구
서울특별시 구로구 구로동,440,440,0,보광,73.89,202311,10,"70,800",5,1984,가마산로 231,37.5024803,126.906988,,20231117,직거래,-
서울특별시 구로구 구로동,Oct-98,98,10,비즈트위트그린,15.11,202311,17,"12,800",15,2012,구로중앙로18길 23,37.4953369,126.8904449,,20231120,직거래,-
서울특별시 구로구 구로동,Oct-98,98,10,비즈트위트그린,14.86,202311,21,"11,250",16,2012,구로중앙로18길 23,37.4953369,126.8904449,,,중개거래,서울 동작구
서울특별시 구로구 구로동,Oct-98,98,10,비즈트위트그린,14.86,202311,21,"11,250",16,2012,구로중앙로18길 23,37.4953369,126.8904449,20231121,,중개거래,서울 동작구
서울특별시 구로구 구로동,104-8,104,8,비즈트위트레드,20.84,202311,8,"17,000",2,2016,가마산로 285,37.5024803,126.906988,,,중개거래,서울 구로구
서울특별시 구로구 구로동,May-44,44,5,비즈트위트레인보우,15.58,202311,4,"9,950",3,2012,공원로6길 25,37.5021498,126.8917077,,20231109,중개거래,서울 구로구
서울특별시 구로구 구로동,1289,1289,0,승윤노블리안,58.109,202311,18,"50,000",8,2020,구일로2길 29,37.4889077,126.8774113,,,중개거래,서울 구로구
서울특별시 구로구 구로동,Oct-97,97,10,우진체리쉬,67.21,202311,8,"45,500",12,2005,구로중앙로18길 53,37.4961269,126.8919652,,,중개거래,"서울 구로구, 인천 서구"
서울특별시 구로구 구로동,1260,1260,0,이화우성,84.98,202311,13,"69,000",15,1998,도림로22길 8,37.4898354,126.8938803,,,중개거래,서울 구로구
서울특별시 구로구 구로동,110,110,0,종인아네스트,21.29,202310,30,"14,450",17,2012,공원로7길 11,37.5019096,126.8884605,,20231123,중개거래,서울 구로구
서울특별시 구로구 구로동,685-222,685,222,주공1,73.08,202310,31,"72,000",6,1986,구일로4길 65,37.4935965,126.8754988,,,중개거래,서울 구로구
서울특별시 구로구 구로동,685-223,685,223,주공2,54.9,202310,28,"64,000",1,1987,구일로4길 22,37.4912243,126.8767467,,,중개거래,서울 구로구
서울특별시 구로구 구로동,685-124,685,124,중앙하이츠,79.97,202310,30,"63,000",12,1987,구일로8길 92,37.4967783,126.8760986,,,중개거래,서울 구로구
서울특별시 구로구 구로동,701-76,701,76,현대로얄,52.46,202310,31,"34,800",3,1987,가마산로 97,,,,,중개거래,서울 구로구
서울특별시 구로구 궁동,184-20,184,20,대명하이빌101동,67.78,202311,7,"35,500",5,2009,오리로20길 26-8,37.4970537,126.8315827,,,중개거래,서울 구로구
서울특별시 구로구 신도림동,642,642,0,대림2,59.88,202311,1,"76,000",4,2001,신도림로 16,37.5058446,126.8805908,,,중개거래,서울 구로구
서울특별시 구로구 신도림동,646,646,0,대림e-편한세상4,152.07,202310,28,"165,000",23,2003,경인로65길 16-15,37.5105999,126.8868469,,,중개거래,서울 구로구
서울특별시 구로구 신도림동,646,646,0,대림e-편한세상4,117.74,202311,3,"145,000",3,2003,경인로65길 16-15,37.5105999,126.8868469,,,중개거래,서울 구로구
서울특별시 구로구 신도림동,645,645,0,동아3,60,202310,28,"96,500",7,2000,신도림로 78,37.509549,126.8841999,,,중개거래,서울 구로구
서울특별시 구로구 신도림동,692,692,0,디큐브시티,59.16,202311,3,"90,700",4,2011,경인로 662,37.5085845,126.8888977,,,중개거래,서울 구로구
서울특별시 구로구 신도림동,695,695,0,신도림 아르디에,39.92,202311,17,"42,700",8,2018,경인로66길 19,37.5073039,126.8875879,,,중개거래,서울 강서구
서울특별시 구로구 신도림동,640,640,0,신성은하수,59.88,202310,31,"65,000",4,1997,경인로66길 5,37.5076417,126.8873425,,,중개거래,서울 구로구
서울특별시 구로구 신도림동,312-17,312,17,우성1,73.18,202310,28,"85,000",10,1992,신도림로 110,37.5115384,126.8860208,,,중개거래,서울 구로구
서울특별시 구로구 오류동,344,344,0,경남아너스빌,84.93,202310,28,"70,000",24,2003,오류로 65,,,,,중개거래,서울 구로구
서울특별시 구로구 오류동,335,335,0,금강,59.28,202310,28,"33,000",1,1996,서해안로34가길 18,37.4930815,126.8478508,,,중개거래,서울 구로구
서울특별시 구로구 오류동,343,343,0,금강(343),84.983,202311,4,"95,000",5,2003,오리로 1197,,,,,중개거래,서울 구로구
서울특별시 구로구 오류동,347,347,0,오류동금호어울림,59.98,202310,29,"53,800",5,2006,고척로 41,37.4984554,126.8391548,,,중개거래,서울 구로구
서울특별시 구로구 오류동,292-10,292,10,우창굿모닝,84.94,202311,18,"36,500",5,2004,오리로13길 105,37.4867634,126.8300262,,,중개거래,서울 구로구
서울특별시 구로구 오류동,341,341,0,한신플러스타운,59.91,202310,29,"49,000",2,2002,고척로 52,37.7155637,126.5828028,,,중개거래,서울 구로구
서울특별시 구로구 온수동,155,155,0,온수힐스테이트,59.98,202311,2,"73,000",11,2010,부일로9길 127,37.4967312,126.8210276,,20231120,중개거래,서울 구로구
서울특별시 구로구 항동,236,236,0,항동중흥에스클래스베르데카운티,147.9822,202311,1,"102,000",12,2019,연동로 233,37.4809614,126.8208654,,20231108,직거래,-
서울특별시 구로구 항동,236,236,0,항동중흥에스클래스베르데카운티,84.9416,202311,20,"84,000",14,2019,연동로 233,37.4809614,126.8208654,,,중개거래,서울 구로구
서울특별시 금천구 가산동,141-2,141,2,가산양우내안에애플,12.04,202311,18,"10,200",17,2013,남부순환로 1266,,,,20231121,중개거래,서울 동작구
서울특별시 금천구 가산동,143-20,143,20,가산피어니빌,13.8029,202310,31,"12,000",4,2017,디지털로12길 37,37.4772569,126.8903294,,,중개거래,서울 금천구
서울특별시 금천구 독산동,1147,1147,0,금천롯데캐슬골드파크1차,84.3963,202311,13,"111,000",22,2016,벚꽃로 40,37.4597517,126.8944606,,,중개거래,서울 금천구
서울특별시 금천구 독산동,1150,1150,0,금천롯데캐슬골드파크2차201동202동,84.95,202311,5,"105,500",38,2017,벚꽃로 30,37.4582394,126.8941766,,,중개거래,"서울 강남구, 서울 금천구"
서울특별시 금천구 독산동,1155,1155,0,금천롯데캐슬골드파크3차,59.9662,202311,11,"87,500",45,2018,시흥대로 291,37.4599717,126.8972361,,20231120,중개거래,"서울 강남구, 서울 금천구"
서울특별시 금천구 독산동,1028,1028,0,대덕트윈빌,59.56,202311,14,"50,000",3,2002,시흥대로112길 6,37.4673138,126.8991067,,,중개거래,서울 금천구
서울특별시 금천구 독산동,1140,1140,0,독산동중앙하이츠빌,84.8768,202310,28,"67,500",22,2004,범안로 1136,,,,,중개거래,서울 금천구
서울특별시 금천구 독산동,989,989,0,독산오르페움타워,37.806,202311,1,"32,000",7,2020,독산로85길 36,37.4728199,126.9011831,,20231109,중개거래,서울 금천구
서울특별시 금천구 독산동,293-10,293,10,독산현대,58.72,202310,27,"50,000",4,1999,범안로17길 12,37.4674565,126.895006,,,중개거래,서울 금천구
서울특별시 금천구 독산동,293-10,293,10,독산현대,83.73,202310,31,"61,500",10,1999,범안로17길 12,37.4674565,126.895006,,,중개거래,서울 금천구
서울특별시 금천구 독산동,293-10,293,10,독산현대,83.73,202310,31,"58,500",2,1999,범안로17길 12,37.4674565,126.895006,,,중개거래,서울 금천구
서울특별시 금천구 독산동,1131,1131,0,라이프,74.72,202311,2,"48,000",16,1996,벚꽃로 60,37.4610799,126.8922701,,,중개거래,서울 금천구
서울특별시 금천구 독산동,1006-139,1006,139,리버스타운,59.13,202311,9,"39,000",4,2016,범안로12길 41,37.4649008,126.89263,,,중개거래,경기 군포시
서울특별시 금천구 독산동,1143,1143,0,이랜드해가든,84.935,202311,13,"73,000",5,2008,벚꽃로6길 3,37.4610116,126.8930696,,,중개거래,서울 금천구
서울특별시 금천구 독산동,333-24,333,24,중앙아파트,35.61,202311,10,"21,400",5,1989,범안로15길 65,37.4692276,126.8917876,,,중개거래,서울 금천구
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,114.84,202310,30,"69,000",15,2004,금하로 816,37.4482694,126.9187697,,,중개거래,서울 금천구
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,84.97,202310,30,"57,000",11,2004,금하로 816,37.4482694,126.9187697,,,중개거래,서울 금천구
서울특별시 금천구 시흥동,898-17,898,17,금천,84.86,202310,28,"45,000",1,2002,금하로14길 53-1,37.4510194,126.9046389,,,중개거래,서울 금천구
서울특별시 금천구 시흥동,384-12,384,12,남서울건영2,61.14,202311,3,"44,800",6,1989,독산로10길 96,37.449368,126.9107061,,,중개거래,"서울 금천구, 서울 서초구"
서울특별시 금천구 시흥동,1026,1026,0,남서울힐스테이트,84.786,202311,1,"80,000",2,2014,시흥대로 165,37.447804,126.9012343,,,중개거래,서울 금천구
서울특별시 금천구 시흥동,1026,1026,0,남서울힐스테이트,115.801,202311,13,"103,000",23,2014,시흥대로 165,37.447804,126.9012343,,,중개거래,서울 금천구
서울특별시 금천구 시흥동,1026,1026,0,남서울힐스테이트,84.677,202311,14,"92,800",19,2014,시흥대로 165,37.447804,126.9012343,,,중개거래,서울 금천구
서울특별시 금천구 시흥동,1015,1015,0,시흥베르빌,58.96,202311,8,"58,300",7,2004,시흥대로77길 23,37.4577222,126.8977094,,,중개거래,서울 금천구
서울특별시 금천구 시흥동,882-3,882,3,우림메르디앙,53.09,202311,9,"44,000",13,2016,시흥대로64길 27,37.4564297,126.9006061,,,중개거래,"경기 광명시, 서울 금천구"
서울특별시 노원구 공릉동,670-7,670,7,67디벨리움,17.27,202310,27,"15,000",11,2016,화랑로 443,37.6182964,127.0765664,,20231113,중개거래,서울 노원구
서울특별시 노원구 공릉동,684-22,684,22,남광아파트,79.4,202310,28,"37,000",3,2003,화랑로 415-5,37.6173402,127.0733527,,,중개거래,서울 노원구
서울특별시 노원구 공릉동,747,747,0,두산힐스빌아파트,59.76,202311,12,"62,000",10,2000,공릉로 126,37.6209348,127.0798784,,,중개거래,서울 노원구
서울특별시 노원구 공릉동,754,754,0,삼익2차아파트,51.784,202310,28,"51,000",14,2004,공릉로34길 118,37.626007,127.0806262,,,중개거래,서울 노원구
서울특별시 노원구 공릉동,754,754,0,삼익2차아파트,83.409,202311,8,"63,000",2,2004,공릉로34길 118,37.626007,127.0806262,,,중개거래,서울 노원구
서울특별시 노원구 공릉동,714,714,0,삼익4단지아파트,49.5,202310,29,"50,000",14,1994,동일로198가길 13,37.6298796,127.0719275,,,중개거래,서울 노원구
서울특별시 노원구 공릉동,737,737,0,삼익아파트,84.6,202311,22,"64,000",14,1995,공릉로46길 32,37.6269331,127.0819441,,,중개거래,"서울 광진구, 서울 노원구"
서울특별시 노원구 공릉동,707,707,0,시영2단지(라이프)아파트,34.44,202311,10,"35,000",14,1994,섬밭로 156,37.6302736,127.0694304,,20231121,직거래,-
서울특별시 노원구 공릉동,715,715,0,시영3차(라이프)아파트,39.6,202311,2,"36,000",4,1994,섬밭로 123,37.6272664,127.0686136,,,중개거래,서울 노원구
서울특별시 노원구 공릉동,108,108,0,우방아파트,84.881,202311,4,"70,000",4,2000,노원로 58,37.6266495,127.0873143,,,중개거래,서울 노원구
서울특별시 노원구 공릉동,395-7,395,7,진명비베레,13.9092,202310,31,"8,275",3,2012,동일로190길 7,37.6253874,127.0737109,,20231106,중개거래,서울 노원구
서울특별시 노원구 공릉동,81,81,0,태강아파트(아이파크),59.38,202311,4,"58,000",14,1999,공릉로34길 62,37.6234994,127.0831875,,,중개거래,서울 노원구
서울특별시 노원구 공릉동,81,81,0,태강아파트(아이파크),49.6,202311,7,"47,000",8,1999,공릉로34길 62,37.6234994,127.0831875,,,중개거래,서울 노원구
서울특별시 노원구 공릉동,81,81,0,태강아파트(아이파크),49.6,202311,9,"44,600",2,1999,공릉로34길 62,37.6234994,127.0831875,,,중개거래,서울 노원구
서울특별시 노원구 공릉동,758,758,0,태릉해링턴플레이스,59.98,202311,2,"80,000",17,2022,공릉로34길 86,37.626375,127.0830489,,,중개거래,서울 노원구
서울특별시 노원구 공릉동,758,758,0,태릉해링턴플레이스,59.98,202311,11,"78,000",21,2022,공릉로34길 86,37.626375,127.0830489,,,중개거래,서울 노원구
서울특별시 노원구 공릉동,727,727,0,풍림아파트B,31.32,202311,1,"30,700",8,2001,섬밭로 134,37.6284092,127.0692533,,,중개거래,서울 노원구
서울특별시 노원구 공릉동,683-14,683,14,한일휴니스빌,15.555,202310,30,"11,000",17,2013,화랑로 421,37.6175225,127.0743364,20231116,,중개거래,서울 노원구
서울특별시 노원구 공릉동,683-14,683,14,한일휴니스빌,13.62,202311,11,"12,500",13,2013,화랑로 421,37.6175225,127.0743364,,,중개거래,서울 노원구
서울특별시 노원구 공릉동,683-14,683,14,한일휴니스빌,15.555,202311,16,"11,000",17,2013,화랑로 421,37.6175225,127.0743364,,,중개거래,서울 노원구
서울특별시 노원구 공릉동,111,111,0,화랑타운아파트,84.65,202310,31,"74,000",10,2000,화랑로51길 17,37.6236127,127.0885326,,,중개거래,서울 노원구
서울특별시 노원구 상계동,1355,1355,0,노원센트럴푸르지오,59.996,202310,28,"77,500",13,2021,수락산로 12,37.6651725,127.0747245,,,중개거래,서울 노원구
서울특별시 노원구 상계동,1355,1355,0,노원센트럴푸르지오,59.996,202311,2,"78,500",13,2021,수락산로 12,37.6651725,127.0747245,,,중개거래,서울 노원구
서울특별시 노원구 상계동,1110,1110,0,두산,41.85,202310,28,"34,800",13,1994,동일로241길 53,37.6773841,127.0531484,,,중개거래,서울 노원구
서울특별시 노원구 상계동,1110,1110,0,두산,59.97,202311,3,"48,500",6,1994,동일로241길 53,37.6773841,127.0531484,,,중개거래,서울 노원구
서울특별시 노원구 상계동,173-1,173,1,벽산,38.71,202310,28,"30,000",1,1989,한글비석로 396,37.6614765,127.0728242,,,중개거래,서울 노원구
서울특별시 노원구 상계동,639,639,0,보람1단지,44.33,202311,1,"39,000",14,1988,한글비석로 479,37.6627823,127.0643971,,,중개거래,서울 노원구
서울특별시 노원구 상계동,639,639,0,보람2단지,68.99,202310,31,"59,500",11,1988,한글비석로 480,37.6661823,127.0649489,,,중개거래,서울 노원구
서울특별시 노원구 상계동,1279,1279,0,상계1차중앙하이츠,59.82,202310,28,"53,500",23,1997,노원로28길 15,37.6537412,127.0689054,,,중개거래,서울 노원구
서울특별시 노원구 상계동,172,172,0,상계대림,59.67,202311,4,"47,000",12,1989,상계로 193-14,37.6630427,127.0745157,,,중개거래,서울 노원구
서울특별시 노원구 상계동,1301,1301,0,상계대림e편한세상,83.87,202311,17,"50,000",11,2002,동일로239길 68,37.6748153,127.0509303,,20231122,중개거래,서울 노원구
서울특별시 노원구 상계동,463,463,0,상계신동아,84.99,202311,2,"60,000",10,1995,한글비석로52길 66,37.6674016,127.0675193,,,중개거래,서울 노원구
서울특별시 노원구 상계동,666,666,0,상계주공10(고층),49.94,202311,4,"54,000",9,1988,노원로 564,37.6630142,127.0557097,,,중개거래,서울 노원구
서울특별시 노원구 상계동,652,652,0,상계주공11(고층),49.94,202310,28,"53,000",7,1988,동일로227길 25,37.6658306,127.055821,,,중개거래,"서울 노원구, 서울 동대문구"
서울특별시 노원구 상계동,652,652,0,상계주공11(고층),49.94,202310,28,"50,500",4,1988,동일로227길 25,37.6658306,127.055821,,,중개거래,"서울 노원구, 서울 동대문구"
서울특별시 노원구 상계동,652,652,0,상계주공11(고층),49.94,202311,17,"53,000",11,1988,동일로227길 25,37.6658306,127.055821,,,중개거래,서울 노원구
서울특별시 노원구 상계동,647,647,0,상계주공12(고층),49.94,202311,1,"46,800",1,1988,한글비석로 530,37.6661657,127.0593193,,,중개거래,서울 노원구
서울특별시 노원구 상계동,626,626,0,상계주공14(고층),49.94,202311,3,"50,500",9,1989,동일로228길 23,37.6692326,127.0581822,,,중개거래,서울 노원구
서울특별시 노원구 상계동,626,626,0,상계주공14(고층),45.9,202311,10,"38,500",11,1989,수락산로 174,37.6702864,127.059849,,,중개거래,서울 노원구
서울특별시 노원구 상계동,624,624,0,상계주공16(고층),59.39,202311,4,"50,500",13,1988,동일로227길 86,37.6687829,127.0537253,,,중개거래,서울 노원구
서울특별시 노원구 상계동,624,624,0,상계주공16(고층),59.39,202311,13,"40,000",5,1988,동일로227길 86,37.6687829,127.0537253,,,중개거래,서울 노원구
서울특별시 노원구 상계동,740,740,0,상계주공2(고층),59.39,202311,22,"55,000",8,1987,동일로215길 23,37.6497536,127.058518,,20231122,중개거래,서울 노원구
서울특별시 노원구 상계동,730-2,730,2,상계주공3(고층),58.01,202310,27,"67,000",12,1987,동일로215길 48,37.6518924,127.0579984,,,중개거래,서울 노원구
서울특별시 노원구 상계동,749-5,749,5,상계주공4(고층),49.94,202310,28,"51,000",5,1988,동일로214길 21,37.6506353,127.0647516,,,중개거래,서울 노원구
서울특별시 노원구 상계동,749-5,749,5,상계주공4(고층),32.39,202311,7,"36,500",5,1988,동일로214길 21,37.6506353,127.0647516,,,중개거래,서울 노원구
서울특별시 노원구 상계동,691,691,0,상계주공7(고층),45.9,202310,27,"48,100",10,1988,동일로 1456,37.6588173,127.0604508,,,직거래,-
서울특별시 노원구 상계동,691,691,0,상계주공7(고층),49.94,202311,3,"63,000",12,1988,동일로 1456,37.6588173,127.0604508,,,중개거래,"서울 노원구, 서울 동대문구"
서울특별시 노원구 상계동,670,670,0,상계주공9(고층),58.01,202310,28,"58,000",12,1988,노원로 532,37.663056,127.0600315,,,중개거래,서울 노원구
서울특별시 노원구 상계동,1373-2,1373,2,센트럴,122.37,202310,30,"80,000",2,2005,덕릉로 845,37.6814617,127.1041864,,,중개거래,서울 노원구
서울특별시 노원구 상계동,330-29,330,29,소담빌,14.65,202311,1,"10,700",8,2014,노해로85길 10-55,37.6564619,127.0661518,,20231110,중개거래,서울 노원구
서울특별시 노원구 상계동,330-29,330,29,소담빌,14.65,202311,4,"9,800",8,2014,노해로85길 10-55,37.6564619,127.0661518,,,중개거래,서울 노원구
서울특별시 노원구 상계동,1306,1306,0,우림루미아트1,84.795,202311,16,"69,500",10,2004,동일로230가길 71,37.6745862,127.0561391,,,중개거래,서울 노원구
서울특별시 노원구 상계동,1255,1255,0,은빛1단지,59.95,202311,11,"45,000",3,1998,동일로245길 162,37.6815167,127.0538446,,,중개거래,서울 노원구
서울특별시 노원구 상계동,694,694,0,임광,122.18,202311,1,"98,000",2,1989,노원로 569,37.6607248,127.0569722,,,중개거래,서울 노원구
서울특별시 노원구 상계동,1276,1276,0,청암2단지,59.4,202311,9,"48,000",6,2001,덕릉로94가길 20,37.663117,127.0785759,,,중개거래,서울 노원구
서울특별시 노원구 상계동,135,135,0,한신1차,53.96,202310,30,"40,800",10,1987,한글비석로46가길 16,37.6660832,127.0686676,,,중개거래,서울 노원구
서울특별시 노원구 상계동,1309,1309,0,한일유앤아이,59.877,202310,31,"60,000",20,2005,노원로28길 62,37.6541779,127.0710659,,,중개거래,서울 노원구
서울특별시 노원구 월계동,436,436,0,동신,71.14,202311,18,"56,000",10,1983,광운로2나길 30,37.6175521,127.0612663,,,중개거래,서울 노원구
서울특별시 노원구 월계동,947,947,0,롯데캐슬루나,84.9852,202311,4,"80,000",11,2006,월계로45길 21,37.6265468,127.0497923,,,중개거래,서울 노원구
서울특별시 노원구 월계동,13,13,0,미륭,51.48,202311,6,"68,000",9,1986,마들로 111,37.6245902,127.0654159,,,중개거래,서울 노원구
서울특별시 노원구 월계동,13,13,0,미륭,51.48,202311,6,"68,000",6,1986,마들로 111,37.6245902,127.0654159,,,중개거래,서울 노원구
서울특별시 노원구 월계동,13,13,0,미성,50.14,202310,29,"68,500",3,1986,마들로 59,37.6212796,127.0676557,,,중개거래,"경기 김포시, 서울 노원구"
서울특별시 노원구 월계동,951,951,0,월계센트럴아이파크,84.99,202311,4,"94,000",9,2020,초안산로2라길 26,37.6303027,127.0573512,,,중개거래,서울 노원구
서울특별시 노원구 월계동,951,951,0,월계센트럴아이파크,84.99,202311,16,"89,000",3,2020,초안산로2라길 26,37.6303027,127.0573512,,,중개거래,서울 노원구
서울특별시 노원구 월계동,942,942,0,월계역신도브래뉴,59.8587,202311,4,"60,000",8,2005,광운로 132,37.6290361,127.0586757,,,중개거래,서울 노원구
서울특별시 노원구 월계동,556,556,0,주공2,44.94,202310,28,"35,700",15,1992,초안산로1길 18,37.6281255,127.0527822,,,중개거래,서울 노원구
서울특별시 노원구 월계동,556,556,0,주공2,38.64,202310,30,"31,000",5,1992,초안산로1길 18,37.6281255,127.0527822,,,중개거래,"서울 노원구, 서울 중랑구"
서울특별시 노원구 월계동,556,556,0,주공2,44.52,202311,3,"36,000",12,1992,초안산로1길 18,37.6281255,127.0527822,,,중개거래,"서울 노원구, 서울 성북구"
서울특별시 노원구 월계동,556,556,0,주공2,44.94,202311,10,"36,200",11,1992,초안산로1길 18,37.6281255,127.0527822,,,중개거래,서울 노원구
서울특별시 노원구 월계동,780,780,0,청백3,49.77,202311,3,"35,500",2,1998,월계로45가길 89,37.6317699,127.0501857,,,중개거래,서울 노원구
서울특별시 노원구 월계동,924,924,0,초안2,39.6,202311,4,"25,200",1,1997,우이천로 102,37.6313214,127.0429208,,,중개거래,서울 노원구
서울특별시 노원구 월계동,18,18,0,한진한화그랑빌,59.94,202311,4,"66,900",6,2002,마들로 31,37.6178025,127.0685682,,,중개거래,서울 노원구
서울특별시 노원구 월계동,18,18,0,한진한화그랑빌,59.94,202311,4,"66,800",24,2002,마들로 31,37.6178025,127.0685682,,,중개거래,서울 노원구
서울특별시 노원구 월계동,18,18,0,한진한화그랑빌,84.97,202311,11,"84,500",10,2002,마들로 31,37.6178025,127.0685682,,,중개거래,서울 노원구
서울특별시 노원구 중계동,505,505,0,경남,84.97,202311,6,"79,000",13,1989,섬밭로 265,37.6387852,127.0624881,,20231110,중개거래,서울 노원구
서울특별시 노원구 중계동,597,597,0,경남아너스빌,79.098,202311,9,"59,500",17,2002,덕릉로94길 6,37.6620533,127.0762127,,,중개거래,서울 노원구
서울특별시 노원구 중계동,363,363,0,대림벽산(363),141.45,202311,6,"150,000",7,1993,한글비석로8길 20,37.6472756,127.0779151,,,중개거래,서울 노원구
서울특별시 노원구 중계동,366,366,0,라이프,115.65,202311,2,"121,000",4,1993,중계로 184,37.6519314,127.0795434,,,중개거래,서울 노원구
서울특별시 노원구 중계동,505,505,0,롯데(505),84.97,202310,30,"85,000",7,1989,섬밭로 265,37.6387852,127.0624881,,,중개거래,서울 노원구
서울특별시 노원구 중계동,505,505,0,롯데(505),72.49,202311,3,"70,500",15,1989,섬밭로 265,37.6387852,127.0624881,,,중개거래,서울 노원구
서울특별시 노원구 중계동,361-1,361,1,롯데우성,115.26,202311,20,"117,700",5,1993,노원로22길 34,37.6468287,127.0728289,,,직거래,-
서울특별시 노원구 중계동,593,593,0,삼성,84.75,202311,11,"78,500",14,1999,중계로14나길 25,37.6489526,127.0833132,,,중개거래,서울 노원구
서울특별시 노원구 중계동,505,505,0,상아,72.73,202311,11,"71,800",1,1989,섬밭로 265,37.6387852,127.0624881,,,중개거래,서울 노원구
서울특별시 노원구 중계동,505,505,0,상아,51.29,202311,16,"49,700",14,1989,섬밭로 265,37.6387852,127.0624881,,,중개거래,서울 노원구
서울특별시 노원구 중계동,580,580,0,성원1,59.75,202310,30,"67,000",11,1996,덕릉로71길 5,37.6501609,127.0700389,,,중개거래,서울 노원구
서울특별시 노원구 중계동,590,590,0,신안,84.93,202310,27,"88,000",20,1999,덕릉로 595,37.6814617,127.1041864,,,중개거래,서울 노원구
서울특별시 노원구 중계동,588,588,0,양지마을(대림)2,59.4,202311,18,"59,000",24,1999,덕릉로73길 28,37.6534321,127.072311,,,중개거래,서울 노원구
서울특별시 노원구 중계동,445,445,0,염광,84.5,202310,30,"72,500",1,1996,덕릉로79길 23,37.6561809,127.0729456,,,중개거래,서울 노원구
서울특별시 노원구 중계동,58-34,58,34,이연아마빌레,144.96,202311,14,"75,000",4,2003,중계로12길 39,37.6465866,127.0826437,,,중개거래,"서울 노원구, 서울 도봉구"
서울특별시 노원구 중계동,359-1,359,1,주공5,38.64,202310,29,"31,000",10,1992,중계로 230,37.652831,127.0759265,,20231116,중개거래,서울 노원구
서울특별시 노원구 중계동,359-1,359,1,주공5,58.46,202311,20,"72,000",12,1992,중계로 230,37.652831,127.0759265,,20231121,중개거래,서울 노원구
서울특별시 노원구 중계동,363-1,363,1,주공7,44.1,202311,8,"44,000",5,1993,한글비석로8길 42,37.6470964,127.0796658,,,중개거래,서울 노원구
서울특별시 노원구 중계동,362-1,362,1,주공8,49.72,202311,7,"53,700",4,1993,한글비석로5길 62,37.6463141,127.0753281,,,중개거래,서울 노원구
서울특별시 노원구 중계동,585,585,0,중계3우성,84.87,202311,14,"79,000",12,1999,덕릉로 613,37.6814617,127.1041864,,,중개거래,"서울 노원구, 서울 동대문구"
서울특별시 노원구 중계동,502-1,502,1,중계그린1단지,49.5,202310,28,"53,900",8,1990,동일로207길 17,37.642026,127.0641086,,,중개거래,서울 노원구
서울특별시 노원구 중계동,502-1,502,1,중계그린1단지,59.46,202311,4,"59,000",11,1990,섬밭로 285,37.6408062,127.0620278,,,중개거래,서울 노원구
서울특별시 노원구 중계동,502-1,502,1,중계그린1단지,39.78,202311,15,"45,000",8,1990,동일로207길 18,37.6443709,127.0632819,,,중개거래,경기 의정부시
서울특별시 노원구 중계동,502-1,502,1,중계그린1단지,39.78,202311,17,"42,000",4,1990,동일로207길 18,37.6443709,127.0632819,,,중개거래,서울 노원구
서울특별시 노원구 중계동,502-1,502,1,중계그린1단지,59.87,202311,23,"55,000",1,1990,동일로207길 17,37.642026,127.0641086,,,중개거래,서울 노원구
서울특별시 노원구 중계동,512,512,0,중계무지개,49.54,202311,4,"52,200",9,1991,동일로208길 19,37.6449443,127.065323,,,중개거래,서울 노원구
서울특별시 노원구 중계동,512,512,0,중계무지개,49.54,202311,4,"52,200",9,1991,동일로208길 19,37.6449443,127.065323,20231121,,중개거래,서울 노원구
서울특별시 노원구 중계동,512,512,0,중계무지개,49.89,202311,4,"48,800",4,1991,동일로208길 20,37.6427206,127.0665677,,,중개거래,서울 노원구
서울특별시 노원구 중계동,512,512,0,중계무지개,49.54,202311,7,"52,000",7,1991,동일로208길 20,37.6427206,127.0665677,,,중개거래,서울 노원구
서울특별시 노원구 중계동,512,512,0,중계무지개,39.82,202311,8,"41,000",8,1991,동일로208길 20,37.6427206,127.0665677,,,중개거래,서울 노원구
