시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,,1평,시군구,평당 평균 가격(만원),,시군구,전용면적(㎡),평수,거래금액(만원),평당 가격(만원),,,,,,,
서울특별시 도봉구 창동,825,825,0,북한산아이파크5차,101.9176,201612,31,"53,600",20,2004,도봉로136길 28,,1497.31406,,,,서울특별시 도봉구 창동,101.9176,30.83012179,"53,600",1738.559464,,,,,,,
서울특별시 도봉구 창동,45,45,0,삼성래미안,84.87,201612,6,"40,800",15,1992,노해로66길 21,,1669.700983,,,,서울특별시 도봉구 창동,84.87,25.67321479,"40,800",1589.204949,,,,,,,
서울특별시 도봉구 창동,45,45,0,삼성래미안,84.87,201612,6,"44,300",8,1992,노해로66길 21,,1530.711399,,,,서울특별시 도봉구 창동,84.87,25.67321479,"44,300",1725.533805,,,,,,,
서울특별시 도봉구 창동,45,45,0,삼성래미안,84.87,201612,17,"39,900",1,1992,노해로66길 21,,1641.207792,,,,서울특별시 도봉구 창동,84.87,25.67321479,"39,900",1554.148957,,,,,,,
서울특별시 도봉구 창동,45,45,0,삼성래미안,84.87,201612,19,"42,000",2,1992,노해로66길 21,,1619.770972,,,,서울특별시 도봉구 창동,84.87,25.67321479,"42,000",1635.946271,,,,,,,
서울특별시 도봉구 창동,45,45,0,삼성래미안,84.87,201612,29,"37,500",21,1992,노해로66길 21,,1852.057404,,,,서울특별시 도봉구 창동,84.87,25.67321479,"37,500",1460.666313,,,,,,,
서울특별시 도봉구 창동,299,299,0,상아1차아파트,69.03,201612,28,"32,000",6,1987,해등로 118,,1923.290381,,,,서울특별시 도봉구 창동,69.03,20.88160737,"32,000",1532.44908,,,,,,,
서울특별시 도봉구 창동,300,300,0,상아2차아파트,45.54,201612,20,"25,500",10,1988,노해로63가길 7,,2320.929365,,,,서울특별시 도봉구 창동,45.54,13.77587135,"25,500",1851.062582,,,,,,,
서울특별시 도봉구 창동,810,810,0,신창,39.6,201612,10,"17,000",5,1998,덕릉로62길 13,,2409.177629,,,,서울특별시 도봉구 창동,39.6,11.97901857,"17,000",1419.14798,,,,,,,
서울특별시 도봉구 창동,810,810,0,신창,59.4,201612,20,"24,900",8,1998,덕릉로62길 13,,1809.022563,,,,서울특별시 도봉구 창동,59.4,17.96852785,"24,900",1385.756263,,,,,,,
서울특별시 도봉구 창동,807,807,0,쌍용,59.88,201612,21,"36,500",9,1997,마들로 551,,1784.496626,,,,서울특별시 도봉구 창동,59.88,18.11372808,"36,500",2015.046259,,,,,,,
서울특별시 도봉구 창동,7,7,0,월가타워,15.49,201612,3,"11,950",10,2013,마들로11가길 6-25,,1813.263997,,,,서울특별시 도봉구 창동,15.49,4.685732263,"11,950",2550.295094,,,,,,,
서울특별시 도봉구 창동,7,7,0,월가타워,18.14,201612,5,"12,480",8,2013,마들로11가길 6-25,,1896.027665,,,,서울특별시 도봉구 창동,18.14,5.487358505,"12,480",2274.318324,,,,,,,
서울특별시 도봉구 창동,38,38,0,주공17단지,49.94,201612,3,"23,200",6,1989,덕릉로66길 17,,1853.552349,,,,서울특별시 도봉구 창동,49.94,15.10687342,"23,200",1535.72479,,,,,,,
서울특별시 도봉구 창동,38,38,0,주공17단지,49.94,201612,3,"23,000",11,1989,덕릉로66길 17,,1760.948184,,,,서울특별시 도봉구 창동,49.94,15.10687342,"23,000",1522.485783,,,,,,,
서울특별시 도봉구 창동,38,38,0,주공17단지,41.3,201612,7,"17,200",2,1989,덕릉로66길 17,,1846.84145,,,,서울특별시 도봉구 창동,41.3,12.49326936,"17,200",1376.741308,,,,,,,
서울특별시 도봉구 창동,38,38,0,주공17단지,36.34,201612,13,"16,700",5,1989,덕릉로66길 17,,1816.978354,,,,서울특별시 도봉구 창동,36.34,10.99286704,"16,700",1519.166924,,,,,,,
서울특별시 도봉구 창동,38,38,0,주공17단지,36.16,201612,30,"16,200",11,1989,덕릉로66길 17,,2687.626016,,,,서울특별시 도봉구 창동,36.16,10.93841695,"16,200",1481.018695,,,,,,,
서울특별시 도봉구 창동,27,27,0,주공19단지(창동리버타운),99.75,201612,1,"40,000",4,1988,노해로70길 54,,2682.457505,,,,서울특별시 도봉구 창동,99.75,30.17442177,"40,000",1325.626065,,,,,,,
서울특별시 도봉구 창동,27,27,0,주공19단지(창동리버타운),90.94,201612,17,"41,500",5,1988,노해로70길 54,,2687.626016,,,,서울특별시 도봉구 창동,90.94,27.50939264,"41,500",1508.575654,,,,,,,
서울특별시 도봉구 창동,27,27,0,주공19단지(창동리버타운),68.86,201612,17,"35,700",4,1988,노해로70길 19,,2832.34434,,,,서울특별시 도봉구 창동,68.86,20.83018229,"35,700",1713.859222,,,,,,,
서울특별시 도봉구 창동,27,27,0,주공19단지(창동리버타운),60.5,201612,30,"31,000",4,1988,노해로70길 19,,2081.120581,,,,서울특별시 도봉구 창동,60.5,18.30127837,"31,000",1693.870744,,,,,,,
서울특별시 도봉구 창동,27,27,0,주공19단지(창동리버타운),60.5,201612,31,"31,700",11,1988,노해로70길 19,,1758.987669,,,,서울특별시 도봉구 창동,60.5,18.30127837,"31,700",1732.119438,,,,,,,
서울특별시 도봉구 창동,815,815,0,창동2차현대,59.499,201612,16,"35,400",2,2001,도봉로136길 111,,2001.077482,,,,서울특별시 도봉구 창동,59.499,17.9984754,"35,400",1966.833258,,,,,,,
서울특별시 도봉구 창동,815,815,0,창동2차현대,84.504,201612,20,"43,000",12,2001,도봉로136길 111,,1979.231518,,,,서울특별시 도봉구 창동,84.504,25.56249962,"43,000",1682.151614,,,,,,,
서울특별시 도봉구 창동,815,815,0,창동2차현대,84.504,201612,22,"41,500",5,2001,도봉로136길 111,,2174.855263,,,,서울특별시 도봉구 창동,84.504,25.56249962,"41,500",1623.471907,,,,,,,
서울특별시 도봉구 창동,30,30,0,창동주공18단지,45.9,201612,2,"21,300",5,1988,노해로70길 119,,1840.991283,,,,서울특별시 도봉구 창동,45.9,13.88477152,"21,300",1534.054771,,,,,,,
서울특별시 도봉구 창동,30,30,0,창동주공18단지,41.34,201612,3,"19,000",4,1988,노해로70길 119,,2272.392819,,,,서울특별시 도봉구 창동,41.34,12.50536938,"19,000",1519.347363,,,,,,,
서울특별시 도봉구 창동,305,305,0,창동주공1단지,41.3,201612,19,"18,000",1,1990,해등로 113,,1840.660128,,,,서울특별시 도봉구 창동,41.3,12.49326936,"18,000",1440.775787,,,,,,,
서울특별시 도봉구 창동,316,316,0,창동주공2단지,45.9,201612,3,"25,400",7,1990,해등로12길 44,,1870.251019,,,,서울특별시 도봉구 창동,45.9,13.88477152,"25,400",1829.342309,,,,,,,
서울특별시 도봉구 창동,316,316,0,창동주공2단지,36.16,201612,8,"19,500",3,1990,해등로12길 44,,2250.330753,,,,서울특별시 도봉구 창동,36.16,10.93841695,"19,500",1782.707688,,,,,,,
서울특별시 도봉구 창동,316,316,0,창동주공2단지,45.55,201612,10,"24,500",12,1990,해등로12길 44,,1738.084641,,,,서울특별시 도봉구 창동,45.55,13.77889636,"24,500",1778.081449,,,,,,,
서울특별시 도봉구 창동,316,316,0,창동주공2단지,49.94,201612,16,"26,000",1,1990,해등로12길 44,,2032.093085,,,,서울특별시 도봉구 창동,49.94,15.10687342,"26,000",1721.070885,,,,,,,
서울특별시 도봉구 창동,316,316,0,창동주공2단지,36.16,201612,20,"20,000",15,1990,해등로12길 44,,2137.150751,,,,서울특별시 도봉구 창동,36.16,10.93841695,"20,000",1828.418142,,,,,,,
서울특별시 도봉구 창동,347,347,0,창동주공3단지(해등마을),79.07,201612,2,"44,800",11,1990,해등로 50,,2016.597821,,,,서울특별시 도봉구 창동,79.07,23.91871207,"44,800",1873.010548,,,,,,,
서울특별시 도봉구 창동,347,347,0,창동주공3단지(해등마을),41.3,201612,15,"26,400",12,1990,해등로 50,,2416.118742,,,,서울특별시 도봉구 창동,41.3,12.49326936,"26,400",2113.137821,,,,,,,
서울특별시 도봉구 창동,373,373,0,창동주공4단지,41.3,201612,19,"19,000",9,1991,덕릉로 350,,2586.682316,,,,서울특별시 도봉구 창동,41.3,12.49326936,"19,000",1520.818886,,,,,,,
서울특별시 도봉구 창동,373,373,0,창동주공4단지,41.3,201612,21,"19,300",3,1991,덕릉로 349,,1588.714304,,,,서울특별시 도봉구 창동,41.3,12.49326936,"19,300",1544.831816,,,,,,,
서울특별시 도봉구 창동,373,373,0,창동주공4단지,49.94,201612,24,"25,850",6,1991,덕릉로 350,,1713.482722,,,,서울특별시 도봉구 창동,49.94,15.10687342,"25,850",1711.14163,,,,,,,
서울특별시 도봉구 창동,373,373,0,창동주공4단지,41.3,201612,26,"19,600",15,1991,덕릉로 349,,1728.512418,,,,서울특별시 도봉구 창동,41.3,12.49326936,"19,600",1568.844746,,,,,,,
서울특별시 도봉구 창동,373,373,0,창동주공4단지,41.3,201612,28,"18,900",15,1991,덕릉로 349,,1891.82427,,,,서울특별시 도봉구 창동,41.3,12.49326936,"18,900",1512.814576,,,,,,,
서울특별시 도봉구 창동,373,373,0,창동주공4단지,41.3,201612,30,"19,700",7,1991,덕릉로 349,,1311.261605,,,,서울특별시 도봉구 창동,41.3,12.49326936,"19,700",1576.849056,,,,,,,
서울특별시 도봉구 창동,818,818,0,창동현대4차,119.4426,201612,6,"58,400",3,2003,노해로69가길 54,,1392.972269,,,,서울특별시 도봉구 창동,119.4426,36.1314425,"58,400",1616.320743,,,,,,,
서울특별시 도봉구 창동,812,812,0,창동현대타운,57.93,201612,3,"25,000",5,1999,도봉로114길 22-8,,1546.176555,,,,서울특별시 도봉구 창동,57.93,17.52385216,"25,000",1426.626964,,,,,,,
서울특별시 도봉구 창동,821,821,0,초안산신도브래뉴,78.2974,201612,13,"34,000",3,2005,우이천로4라길 11-14,,1619.906364,,,,서울특별시 도봉구 창동,78.2974,23.68500021,"34,000",1435.507692,,,,,,,
서울특별시 도봉구 창동,819,819,0,태영데시앙,84.995,201612,14,"46,500",19,2003,도봉로110다길 51,,1569.544463,,,,서울특별시 도봉구 창동,84.995,25.71102735,"46,500",1808.562504,,,,,,,
서울특별시 도봉구 창동,819,819,0,태영데시앙,84.995,201612,26,"40,900",2,2003,도봉로110다길 51,,1281.517041,,,,서울특별시 도봉구 창동,84.995,25.71102735,"40,900",1590.757127,,,,,,,
서울특별시 도봉구 창동,819,819,0,태영데시앙,84.995,201612,28,"45,000",10,2003,도봉로110다길 51,,1281.517041,,,,서울특별시 도봉구 창동,84.995,25.71102735,"45,000",1750.221778,,,,,,,
서울특별시 동대문구 답십리동,80,80,0,답십리청솔우성,114.76,201612,3,"44,400",1,2000,전농로10길 20,,1285.462087,,,,서울특별시 동대문구 답십리동,114.76,34.71495381,"44,400",1278.987731,,,,,,,
서울특별시 동대문구 답십리동,80,80,0,답십리청솔우성,59.89,201612,15,"38,800",4,2000,전농로10길 20,,1285.462087,,,,서울특별시 동대문구 답십리동,59.89,18.11675308,"38,800",2141.664118,,,,,,,
서울특별시 동대문구 답십리동,80,80,0,답십리청솔우성,84.94,201612,19,"38,400",1,2000,전농로10길 20,,1281.517041,,,,서울특별시 동대문구 답십리동,84.94,25.69438983,"38,400",1494.489663,,,,,,,
서울특별시 동대문구 답십리동,80,80,0,답십리청솔우성,84.94,201612,24,"44,400",17,2000,전농로10길 20,,1281.517041,,,,서울특별시 동대문구 답십리동,84.94,25.69438983,"44,400",1728.003673,,,,,,,
서울특별시 동대문구 답십리동,808,808,0,대림,84.66,201612,5,"41,200",14,2003,답십리로60길 38,,1285.462087,,,,서울특별시 동대문구 답십리동,84.66,25.6096897,"41,200",1608.766076,,,,,,,
서울특별시 동대문구 답십리동,808,808,0,대림,84.66,201612,20,"40,500",4,2003,답십리로60길 38,,1212.658293,,,,서울특별시 동대문구 답십리동,84.66,25.6096897,"40,500",1581.432672,,,,,,,
서울특별시 동대문구 답십리동,41,41,0,동서울한양,76.41,201612,14,"32,200",1,1989,답십리로 184,,1366.381396,,,,서울특별시 동대문구 답십리동,76.41,23.11406083,"32,200",1393.091428,,,,,,,
서울특별시 동대문구 답십리동,998,998,0,두산위브,84.91,201612,22,"52,750",14,2007,황물로15길 25,,1593.612043,,,,서울특별시 동대문구 답십리동,84.91,25.68531481,"52,750",2053.702685,,,,,,,
서울특별시 동대문구 답십리동,1000,1000,0,래미안엘파인아파트,84.83,201612,1,"46,400",6,2011,한천로37길 33,,1600.890279,,,,서울특별시 동대문구 답십리동,84.83,25.66111477,"46,400",1808.183331,,,,,,,
서울특별시 동대문구 답십리동,1000,1000,0,래미안엘파인아파트,84.94,201612,27,"47,500",7,2011,한천로37길 33,,1572.341956,,,,서울특별시 동대문구 답십리동,84.94,25.69438983,"47,500",1848.652578,,,,,,,
서울특별시 동대문구 답십리동,1003,1003,0,래미안위브,84.98,201612,5,"64,000",11,2014,답십리로 130,,1726.949568,,,,서울특별시 동대문구 답십리동,84.98,25.70648985,"64,000",2489.643681,,,,,,,
서울특별시 동대문구 답십리동,1003,1003,0,래미안위브,121.66,201612,10,"84,700",18,2014,답십리로 130,,1626.697415,,,,서울특별시 동대문구 답십리동,121.66,36.80220704,"84,700",2301.492405,,,,,,,
서울특별시 동대문구 답십리동,1003,1003,0,래미안위브,121.64,201612,12,"72,800",4,2014,답십리로 130,,1543.983987,,,,서울특별시 동대문구 답십리동,121.64,36.79615703,"72,800",1978.467478,,,,,,,
서울특별시 동대문구 답십리동,997,997,0,세양청마루,84.98,201612,31,"42,000",11,2005,답십리로59길 7,,1607.391521,,,,서울특별시 동대문구 답십리동,84.98,25.70648985,"42,000",1633.828666,,,,,,,
서울특별시 동대문구 답십리동,488-18,488,18,센시티16,14.244,201612,16,"11,300",13,2013,전농로 16,,1516.412844,,,,서울특별시 동대문구 답십리동,14.244,4.308816679,"11,300",2622.529767,,,,,,,
서울특별시 동대문구 답십리동,488-18,488,18,센시티16,14.244,201612,21,"11,000",10,2013,전농로 16,,1520.346934,,,,서울특별시 동대문구 답십리동,14.244,4.308816679,"11,000",2552.905083,,,,,,,
서울특별시 동대문구 답십리동,488-18,488,18,센시티16,14.244,201612,23,"11,150",14,2013,전농로 16,,1614.033635,,,,서울특별시 동대문구 답십리동,14.244,4.308816679,"11,150",2587.717425,,,,,,,
서울특별시 동대문구 답십리동,989-1,989,1,우성그린,84.98,201612,2,"37,000",8,1997,답십리로59길 33,,1626.426117,,,,서울특별시 동대문구 답십리동,84.98,25.70648985,"37,000",1439.325253,,,,,,,
서울특별시 동대문구 답십리동,989-1,989,1,우성그린,84.98,201612,5,"36,750",7,1997,답십리로59길 33,,1572.24469,,,,서울특별시 동대문구 답십리동,84.98,25.70648985,"36,750",1429.600082,,,,,,,
서울특별시 동대문구 답십리동,494-2,494,2,우창프라자,95.76,201612,30,"34,800",10,1994,천호대로 295,,1346.212674,,,,서울특별시 동대문구 답십리동,95.76,28.9674449,"34,800",1201.348622,,,,,,,
서울특별시 동대문구 답십리동,498-7,498,7,청계지웰,18.585,201612,19,"13,550",7,2012,사가정로 6,,1344.28819,,,,서울특별시 동대문구 답십리동,18.585,5.621971214,"13,550",2410.186656,,,,,,,
서울특별시 동대문구 답십리동,497-23,497,23,청계푸르지오시티,18.92,201612,1,"14,900",5,2015,천호대로 257,,1189.410051,,,,서울특별시 동대문구 답십리동,18.92,5.723308871,"14,900",2603.389112,,,,,,,
서울특별시 동대문구 답십리동,497-23,497,23,청계푸르지오시티,18.92,201612,6,"15,000",2,2015,천호대로 257,,1679.223274,,,,서울특별시 동대문구 답십리동,18.92,5.723308871,"15,000",2620.861522,,,,,,,
서울특별시 동대문구 답십리동,497-23,497,23,청계푸르지오시티,18.92,201612,13,"15,500",12,2015,천호대로 257,,1496.322836,,,,서울특별시 동대문구 답십리동,18.92,5.723308871,"15,500",2708.223573,,,,,,,
서울특별시 동대문구 답십리동,497-23,497,23,청계푸르지오시티,30.42,201612,23,"27,000",18,2015,천호대로 257,,1068.043895,,,,서울특별시 동대문구 답십리동,30.42,9.202064263,"27,000",2934.12426,,,,,,,
서울특별시 동대문구 답십리동,1002,1002,0,청계한신휴플러스,73.96,201612,12,"54,000",21,2010,서울시립대로 14,,1322.576515,,,,서울특별시 동대문구 답십리동,73.96,22.37293468,"54,000",2413.630611,,,,,,,
서울특별시 동대문구 답십리동,1002,1002,0,청계한신휴플러스,84.73,201612,20,"54,300",24,2010,서울시립대로 14,,1259.761502,,,,서울특별시 동대문구 답십리동,84.73,25.63086473,"54,300",2118.539526,,,,,,,
서울특별시 동대문구 답십리동,1002,1002,0,청계한신휴플러스,107.75,201612,24,"60,000",14,2010,서울시립대로 14,,1291.828563,,,,서울특별시 동대문구 답십리동,107.75,32.59442552,"60,000",1840.805568,,,,,,,
서울특별시 동대문구 답십리동,1001,1001,0,한신휴플러스그린파크,59.92,201612,5,"39,000",12,2010,답십리로38길 14,,1255.832255,,,,서울특별시 동대문구 답십리동,59.92,18.1258281,"39,000",2151.625834,,,,,,,
서울특별시 동대문구 답십리동,494-1,494,1,한일노벨리아,29.786,201612,31,"22,400",14,2016,천호대로 289,,1266.270804,,,,서울특별시 동대문구 답십리동,29.786,9.010278966,"22,400",2486.049553,,,,,,,
서울특별시 동대문구 답십리동,530-15,530,15,현대썬앤빌청계,14.72,201612,24,"13,485",11,2016,고미술로 71,,1280.488839,,,,서울특별시 동대문구 답십리동,14.72,4.452806902,"13,485",3028.426855,,,,,,,
서울특별시 동대문구 용두동,792,792,0,래미안 허브리츠,59.98,201612,7,"53,500",5,2011,정릉천동로 36,,1769.872754,,,,서울특별시 동대문구 용두동,59.98,18.14397812,"53,500",2948.636712,,,,,,,
서울특별시 동대문구 용두동,792,792,0,래미안 허브리츠,59.98,201612,7,"53,500",6,2011,정릉천동로 36,,1730.974452,,,,서울특별시 동대문구 용두동,59.98,18.14397812,"53,500",2948.636712,,,,,,,
서울특별시 동대문구 용두동,792,792,0,래미안 허브리츠,59.98,201612,8,"53,000",5,2011,정릉천동로 36,,1379.232129,,,,서울특별시 동대문구 용두동,59.98,18.14397812,"53,000",2921.07936,,,,,,,
서울특별시 동대문구 용두동,779,779,0,신동아,84.63,201612,10,"40,900",17,1994,무학로26길 30,,1939.28819,,,,서울특별시 동대문구 용두동,84.63,25.60061468,"40,900",1597.61789,,,,,,,
서울특별시 동대문구 용두동,779,779,0,신동아,49.68,201612,17,"26,800",11,1994,무학로26길 30,,1944.9643,,,,서울특별시 동대문구 용두동,49.68,15.02822329,"26,800",1783.311272,,,,,,,
서울특별시 동대문구 용두동,779,779,0,신동아,84.63,201612,19,"39,500",3,1994,무학로26길 30,,1977.929797,,,,서울특별시 동대문구 용두동,84.63,25.60061468,"39,500",1542.931703,,,,,,,
서울특별시 동대문구 용두동,779,779,0,신동아,58.59,201612,31,"31,400",13,1994,무학로26길 30,,1898.812605,,,,서울특별시 동대문구 용두동,58.59,17.72350247,"31,400",1771.65885,,,,,,,
서울특별시 동대문구 용두동,791,791,0,용두두산위브,59.99,201612,28,"48,400",5,2009,정릉천동로 16,,1905.405704,,,,서울특별시 동대문구 용두동,59.99,18.14700313,"48,400",2667.107051,,,,,,,
서울특별시 동대문구 이문동,225,225,0,대림e-편한세상,84.972,201612,8,"48,600",6,2003,한천로63길 10,,1562.732364,,,,서울특별시 동대문구 이문동,84.972,25.70406984,"48,600",1890.751165,,,,,,,
서울특별시 동대문구 이문동,225,225,0,대림e-편한세상,79.35,201612,12,"45,300",21,2003,한천로63길 10,,1419.14798,,,,서울특별시 동대문구 이문동,79.35,24.00341221,"45,300",1887.231682,,,,,,,
서울특별시 동대문구 이문동,225,225,0,대림e-편한세상,79.35,201612,17,"44,500",20,2003,한천로63길 10,,2054.250321,,,,서울특별시 동대문구 이문동,79.35,24.00341221,"44,500",1853.903088,,,,,,,
서울특별시 동대문구 이문동,429,429,0,대성유니드아파트,84.97,201612,31,"37,300",1,2012,한천로58길 151,,1745.778597,,,,서울특별시 동대문구 이문동,84.97,25.70346484,"37,300",1451.166223,,,,,,,
서울특별시 동대문구 이문동,45,45,0,대우,84.89,201612,24,"41,500",7,2001,한천로58길 139,,1576.806338,,,,서울특별시 동대문구 이문동,84.89,25.6792648,"41,500",1616.089881,,,,,,,
서울특별시 동대문구 이문동,45,45,0,대우,84.891,201612,26,"40,000",21,2001,한천로58길 139,,1488.593396,,,,서울특별시 동대문구 이문동,84.891,25.6795673,"40,000",1557.658645,,,,,,,
서울특별시 동대문구 이문동,311,311,0,래미안이문2차,59.79,201612,9,"42,000",8,2004,이문로12길 3-10,,1515.149167,,,,서울특별시 동대문구 이문동,59.79,18.08650303,"42,000",2322.173608,,,,,,,
서울특별시 동대문구 이문동,311,311,0,래미안이문2차,114.5,201612,10,"60,000",17,2004,이문로12길 3-10,,1323.635636,,,,서울특별시 동대문구 이문동,114.5,34.63630369,"60,000",1732.286463,,,,,,,
서울특별시 동대문구 이문동,64,64,0,쌍용,84.89,201612,1,"38,300",5,2000,한천로58길 47,,1401.100555,,,,서울특별시 동대문구 이문동,84.89,25.6792648,"38,300",1491.475722,,,,,,,
서울특별시 동대문구 이문동,64,64,0,쌍용,59.99,201612,15,"34,700",12,2000,한천로58길 47,,1466.831256,,,,서울특별시 동대문구 이문동,59.99,18.14700313,"34,700",1912.16146,,,,,,,
서울특별시 동대문구 이문동,64,64,0,쌍용,84.89,201612,22,"40,000",19,2000,한천로58길 47,,1462.919706,,,,서울특별시 동대문구 이문동,84.89,25.6792648,"40,000",1557.676994,,,,,,,
서울특별시 동대문구 이문동,64,64,0,쌍용,59.99,201612,28,"34,700",17,2000,한천로58길 47,,1497.182971,,,,서울특별시 동대문구 이문동,59.99,18.14700313,"34,700",1912.16146,,,,,,,
서울특별시 동대문구 이문동,64,64,0,쌍용,84.89,201612,30,"39,500",15,2000,한천로58길 47,,1488.62764,,,,서울특별시 동대문구 이문동,84.89,25.6792648,"39,500",1538.206031,,,,,,,
서울특별시 동대문구 이문동,64,64,0,쌍용,59.99,201612,30,"32,900",3,2000,한천로58길 47,,1437.295652,,,,서울특별시 동대문구 이문동,59.99,18.14700313,"32,900",1812.971529,,,,,,,
서울특별시 동대문구 이문동,427,427,0,이문2차푸르지오,84.79,201612,1,"40,700",3,2007,한천로58길 181,,1410.822552,,,,서울특별시 동대문구 이문동,84.79,25.64901476,"40,700",1586.80559,,,,,,,
서울특별시 동대문구 이문동,292-10,292,10,이문동웰츠타워,84.998,201612,10,"36,400",5,2008,이문로 136,,1480.366128,,,,서울특별시 동대문구 이문동,84.998,25.71193485,"36,400",1415.684981,,,,,,,
서울특별시 동대문구 이문동,425,425,0,이문삼성래미안아파트,84.954,201612,9,"43,500",1,2001,천장산로11길 22,,1481.19136,,,,서울특별시 동대문구 이문동,84.954,25.69862483,"43,500",1692.697578,,,,,,,
서울특별시 동대문구 이문동,84,84,0,중앙하이츠빌,114.84,201612,1,"47,000",11,2002,외대역동로 101,,1510.170582,,,,서울특별시 동대문구 이문동,114.84,34.73915385,"47,000",1352.940265,,,,,,,
서울특별시 동대문구 이문동,84,84,0,중앙하이츠빌,84.81,201612,26,"43,500",9,2002,외대역동로 101,,1356.879181,,,,서울특별시 동대문구 이문동,84.81,25.65506477,"43,500",1695.571631,,,,,,,
서울특별시 동대문구 장안동,455-5,455,5,SM이로빌4차A동(455-5),123.53,201612,28,"37,000",2,2004,천호대로97길 35,,1385.756263,,,,서울특별시 동대문구 장안동,123.53,37.36788292,"37,000",990.155104,,,,,,,
서울특별시 동대문구 장안동,415-14,415,14,가우디캐슬,28.5,201612,3,"21,800",7,2016,한천로2길 62,,1256.363359,,,,서울특별시 동대문구 장안동,28.5,8.621263363,"21,800",2528.631719,,,,,,,
서울특별시 동대문구 장안동,374-9,374,9,가우디트윈캐슬1,41.26,201612,2,"24,750",8,2016,한천로24길 74-7,,1366.18609,,,,서울특별시 동대문구 장안동,41.26,12.48116935,"24,750",1982.987276,,,,,,,
서울특별시 동대문구 장안동,374-9,374,9,가우디트윈캐슬1,41.26,201612,5,"25,800",12,2016,한천로24길 74-7,,1383.537932,,,,서울특별시 동대문구 장안동,41.26,12.48116935,"25,800",2067.114009,,,,,,,
서울특별시 동대문구 장안동,375-7,375,7,공감대2차(375-7),66.37,201612,16,"31,000",7,2003,장한로17길 13-3,,1207.460627,,,,서울특별시 동대문구 장안동,66.37,20.07695612,"31,000",1544.058761,,,,,,,
서울특별시 동대문구 장안동,354-2,354,2,래미안장안,59.86,201612,31,"41,500",18,2003,장한로14길 81,,1672.926209,,,,서울특별시 동대문구 장안동,59.86,18.10767807,"41,500",2291.845473,,,,,,,
서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,81.05,201612,3,"49,000",24,2007,장안벚꽃로 167,,1692.37884,,,,서울특별시 동대문구 장안동,81.05,24.517663,"49,000",1998.559161,,,,,,,
서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,81.05,201612,15,"48,500",8,2007,장안벚꽃로 167,,1250.773506,,,,서울특별시 동대문구 장안동,81.05,24.517663,"48,500",1978.1657,,,,,,,
서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,81.05,201612,17,"44,700",3,2007,장안벚꽃로 167,,2095.756423,,,,서울특별시 동대문구 장안동,81.05,24.517663,"44,700",1823.175398,,,,,,,
서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,112.92,201612,20,"59,300",13,2007,장안벚꽃로 167,,1750.736731,,,,서울특별시 동대문구 장안동,112.92,34.15835295,"59,300",1736.032182,,,,,,,
서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,81.05,201612,20,"48,200",9,2007,장안벚꽃로 167,,1431.920014,,,,서울특별시 동대문구 장안동,81.05,24.517663,"48,200",1965.929624,,,,,,,
서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,64.85,201612,22,"44,800",21,2007,장안벚꽃로 167,,1614.568318,,,,서울특별시 동대문구 장안동,64.85,19.61715541,"44,800",2283.715405,,,,,,,
서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,81.05,201612,22,"50,000",11,2007,장안벚꽃로 167,,1742.955678,,,,서울특별시 동대문구 장안동,81.05,24.517663,"50,000",2039.346083,,,,,,,
서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,81.05,201612,26,"49,300",13,2007,장안벚꽃로 167,,1672.926209,,,,서울특별시 동대문구 장안동,81.05,24.517663,"49,300",2010.795238,,,,,,,
서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,81.05,201612,29,"47,000",8,2007,장안벚꽃로 167,,2095.756423,,,,서울특별시 동대문구 장안동,81.05,24.517663,"47,000",1916.985318,,,,,,,
서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,81.05,201612,31,"50,200",23,2007,장안벚꽃로 167,,1439.494645,,,,서울특별시 동대문구 장안동,81.05,24.517663,"50,200",2047.503467,,,,,,,
서울특별시 동대문구 장안동,337-3,337,3,르메이에르장안타운3차,84.92,201612,15,"32,750",4,2005,장한로26다길 13,,1653.473579,,,,서울특별시 동대문구 장안동,84.92,25.68833982,"32,750",1274.897492,,,,,,,
서울특별시 동대문구 장안동,556,556,0,방원예뜨랑,89.2,201612,23,"34,500",4,2002,사가정로23가길 35,,1750.736731,,,,서울특별시 동대문구 장안동,89.2,26.98304182,"34,500",1278.58083,,,,,,,
서울특별시 동대문구 장안동,564,564,0,신일해피트리1차(564),65.58,201612,1,"34,000",12,2005,천호대로77길 79,,1672.926209,,,,서울특별시 동대문구 장안동,65.58,19.83798075,"34,000",1713.884111,,,,,,,
서울특별시 동대문구 장안동,415-1,415,1,양지쉐르빌아파트(415-1),56.4,201612,24,"30,900",5,2016,천호대로77길 10,,2112.301869,,,,서울특별시 동대문구 장안동,56.4,17.06102644,"30,900",1811.145426,,,,,,,
